ReservationID,PassengerID,FlightNo,SourceAirport,DestinationAirport,BookingDate,TravelDate,SeatNo,Fare,PaymentMode
1664,697,6E238,CCU,AMD,2023-03-19,2023-04-07,20E,6233,Wallet
1665,695,6E904,AMD,GOI,2024-10-03,2024-10-22,28B,11658,UPI
1666,820,6E606,BLR,HYD,2023-05-23,2023-06-08,28C,6126,Credit Card
1667,759,6E575,COK,CCU,2024-03-14,2024-03-30,3F,6491,Wallet
1668,785,6E633,AMD,DEL,2023-08-06,2023-08-30,8A,2820,Credit Card
1669,160,6E189,COK,DEL,2023-12-11,2023-12-30,11B,2599,UPI
1670,379,6E782,BLR,DEL,2022-11-05,2022-11-09,14B,4611,UPI
1671,550,6E206,BOM,DEL,2022-11-18,2022-12-14,28F,7421,Net Banking
1672,19,6E496,BLR,CCU,2023-07-28,2023-08-08,29B,5941,UPI
1673,700,6E316,PNQ,MAA,2023-09-10,2023-09-16,13F,11399,Net Banking
1674,941,6E674,GOI,DEL,2024-12-03,2024-12-12,5E,11306,Debit Card
1675,671,6E615,MAA,CCU,2024-07-09,2024-08-03,6D,9150,Net Banking
1676,661,6E527,AMD,HYD,2023-03-22,2023-04-08,15F,5832,UPI
1677,679,6E727,COK,PNQ,2022-05-26,2022-06-21,26B,9371,Debit Card
1678,798,6E275,BOM,DEL,2023-12-28,2024-01-16,17F,10157,Net Banking
1679,955,6E872,GOI,AMD,2024-01-07,2024-02-03,22A,8887,Debit Card
1680,565,6E706,HYD,COK,2022-05-03,2022-05-21,12A,4906,UPI
1681,690,6E131,CCU,BLR,2024-08-05,2024-08-26,18D,8680,Debit Card
1682,809,6E686,BOM,PNQ,2023-08-19,2023-09-12,4C,10355,UPI
1683,295,6E220,COK,DEL,2022-03-04,2022-03-09,9A,3935,Net Banking
1684,822,6E174,PNQ,BOM,2022-05-06,2022-06-02,20A,2957,Net Banking
1685,175,6E787,COK,AMD,2023-03-02,2023-03-29,20A,6618,UPI
1686,931,6E863,DEL,COK,2022-05-05,2022-05-23,4F,10451,Credit Card
1687,35,6E263,AMD,DEL,2022-11-04,2022-11-17,11B,4172,UPI
1688,90,6E288,COK,BOM,2024-11-10,2024-11-23,12E,6797,Wallet
1689,808,6E310,GOI,HYD,2023-07-24,2023-07-29,29C,7337,Credit Card
1690,718,6E418,BLR,GOI,2024-01-29,2024-02-03,12B,11458,UPI
1691,678,6E252,BLR,MAA,2023-11-01,2023-11-05,14F,9733,Credit Card
1692,818,6E902,HYD,COK,2023-07-23,2023-07-25,30C,10273,Credit Card
1693,799,6E637,GOI,COK,2022-02-15,2022-02-25,23E,10859,UPI
1694,996,6E889,BLR,GOI,2024-10-28,2024-11-24,12B,8929,Debit Card
1695,46,6E406,HYD,PNQ,2022-04-05,2022-04-16,26F,4636,Wallet
1696,468,6E538,GOI,HYD,2024-02-28,2024-03-16,24B,6473,UPI
1697,756,6E535,CCU,HYD,2022-08-04,2022-08-31,10E,7854,Credit Card
1698,537,6E421,AMD,DEL,2022-11-28,2022-12-05,2F,11736,Credit Card
1699,403,6E393,MAA,CCU,2022-05-10,2022-05-16,22A,2929,Debit Card
1700,238,6E839,HYD,GOI,2022-06-10,2022-06-13,12E,3146,Net Banking
1701,370,6E940,CCU,PNQ,2024-04-07,2024-04-26,29D,6762,UPI
1702,187,6E779,BOM,AMD,2024-05-13,2024-06-02,16E,3885,Credit Card
1703,906,6E801,CCU,BOM,2023-03-24,2023-03-25,7A,9427,Debit Card
1704,26,6E792,MAA,GOI,2023-04-11,2023-04-27,29C,11804,Credit Card
1705,75,6E755,BOM,DEL,2022-09-27,2022-10-20,24A,11316,Net Banking
1706,725,6E307,BLR,CCU,2024-10-26,2024-11-23,24B,3297,Credit Card
1707,961,6E964,BOM,AMD,2022-06-27,2022-07-08,22E,4459,Wallet
1708,920,6E260,MAA,CCU,2023-11-30,2023-12-11,29D,10984,UPI
1709,319,6E587,DEL,HYD,2023-08-15,2023-09-04,4C,5402,UPI
1710,765,6E983,DEL,CCU,2023-11-10,2023-11-29,10B,10878,Credit Card
1711,363,6E288,MAA,DEL,2023-03-13,2023-03-15,27E,10017,Net Banking
1712,582,6E823,GOI,BLR,2024-03-30,2024-04-18,16C,4489,Wallet
1713,885,6E620,AMD,DEL,2022-11-29,2022-11-30,10A,4025,Net Banking
1714,138,6E109,GOI,CCU,2024-11-13,2024-12-02,23D,3887,Debit Card
1715,687,6E968,BOM,CCU,2024-12-03,2024-12-10,6A,3909,Wallet
1716,445,6E418,DEL,CCU,2022-05-19,2022-05-21,24E,4134,Credit Card
1717,154,6E730,AMD,HYD,2022-12-24,2023-01-23,2D,9148,Wallet
1718,710,6E620,CCU,GOI,2023-01-31,2023-02-18,13C,8272,Debit Card
1719,265,6E492,MAA,COK,2023-07-27,2023-08-17,19F,11434,UPI
1720,794,6E440,HYD,GOI,2022-06-29,2022-07-04,29F,3826,Net Banking
1721,769,6E559,BOM,CCU,2022-12-27,2022-12-31,11A,4305,Debit Card
1722,776,6E704,COK,PNQ,2023-05-11,2023-05-31,25D,4349,Credit Card
1723,321,6E763,HYD,MAA,2024-06-30,2024-07-06,16C,11845,Net Banking
1724,696,6E581,COK,HYD,2024-05-01,2024-05-16,29C,2898,Credit Card
1725,102,6E126,GOI,BOM,2023-07-02,2023-07-06,15C,9929,Debit Card
1726,107,6E955,COK,PNQ,2024-07-08,2024-08-06,9B,2979,Net Banking
1727,289,6E168,MAA,DEL,2023-12-09,2023-12-19,9E,9031,Wallet
1728,929,6E447,PNQ,HYD,2024-07-14,2024-07-19,17D,11986,Wallet
1729,266,6E162,COK,HYD,2022-12-02,2022-12-29,15C,8880,UPI
1730,563,6E740,MAA,DEL,2023-05-20,2023-05-27,15E,11528,Wallet
1731,929,6E331,GOI,BLR,2022-06-09,2022-06-27,2B,6565,Net Banking
1732,867,6E556,BLR,BOM,2023-08-01,2023-08-26,1D,6542,Credit Card
1733,921,6E683,DEL,AMD,2024-10-10,2024-11-04,29A,7743,Debit Card
1734,523,6E180,BLR,CCU,2022-12-30,2023-01-14,30D,5650,Debit Card
1735,371,6E876,CCU,BOM,2024-08-07,2024-09-02,26E,11056,UPI
1736,181,6E916,HYD,GOI,2023-03-30,2023-04-01,28F,7586,Debit Card
1737,762,6E164,DEL,GOI,2023-12-14,2023-12-22,21F,9018,Net Banking
1738,326,6E133,MAA,COK,2024-07-28,2024-08-08,27F,5845,Credit Card
1739,774,6E119,CCU,DEL,2023-11-03,2023-11-11,19C,9514,Debit Card
1740,885,6E219,BOM,HYD,2022-12-25,2023-01-03,27B,8250,Debit Card
1741,685,6E816,CCU,MAA,2024-07-01,2024-07-06,2A,8889,Net Banking
1742,875,6E751,AMD,BOM,2022-08-22,2022-09-03,20C,9102,Credit Card
1743,638,6E770,MAA,AMD,2022-07-21,2022-07-22,24A,5264,UPI
1744,495,6E295,GOI,BOM,2024-11-16,2024-12-15,23F,11729,UPI
1745,458,6E109,DEL,GOI,2022-08-14,2022-09-12,6B,6569,Debit Card
1746,669,6E760,DEL,AMD,2022-02-09,2022-02-22,4A,5716,Debit Card
1747,86,6E245,HYD,MAA,2024-06-27,2024-07-23,7D,3066,Net Banking
1748,115,6E985,BLR,BOM,2022-07-27,2022-08-02,28F,9181,Credit Card
1749,171,6E300,DEL,CCU,2024-01-18,2024-02-12,22D,3919,Debit Card
1750,289,6E355,COK,CCU,2022-02-21,2022-03-07,2F,9588,Net Banking
1751,786,6E372,COK,HYD,2022-12-01,2022-12-31,11F,10157,Net Banking
1752,716,6E193,PNQ,BOM,2023-08-11,2023-09-08,15F,4949,Credit Card
1753,149,6E549,COK,MAA,2023-06-24,2023-07-10,3A,8484,Wallet
1754,554,6E557,CCU,PNQ,2023-01-06,2023-01-14,7F,8027,Debit Card
1755,446,6E461,BOM,HYD,2023-11-25,2023-12-06,15F,3661,UPI
1756,522,6E985,PNQ,HYD,2023-01-31,2023-02-07,10C,10537,Credit Card
1757,987,6E126,PNQ,MAA,2024-10-13,2024-10-21,14A,4307,Wallet
1758,717,6E190,GOI,AMD,2023-04-08,2023-04-13,11B,6663,UPI
1759,261,6E410,MAA,COK,2022-10-30,2022-11-27,12B,5910,Wallet
1760,150,6E744,AMD,HYD,2022-03-13,2022-04-11,2A,7307,Debit Card
1761,913,6E630,DEL,HYD,2024-09-10,2024-09-29,22C,3184,Net Banking
1762,874,6E597,BLR,BOM,2022-01-11,2022-02-04,27D,5235,Net Banking
1763,736,6E430,DEL,BOM,2022-07-05,2022-07-29,13E,7247,Debit Card
1764,333,6E506,CCU,PNQ,2022-10-14,2022-10-26,18D,11501,Net Banking
1765,356,6E821,AMD,GOI,2024-02-11,2024-02-27,6B,9571,Debit Card
1766,622,6E377,AMD,BLR,2024-12-13,2024-12-28,7B,7564,Credit Card
1767,686,6E315,GOI,CCU,2024-12-03,2024-12-21,20C,4704,Credit Card
1768,156,6E872,PNQ,BOM,2023-08-27,2023-09-21,9B,11115,Debit Card
1769,118,6E668,AMD,PNQ,2024-09-30,2024-10-13,4E,3962,Net Banking
1770,874,6E840,GOI,AMD,2022-08-30,2022-09-06,2B,11275,UPI
1771,925,6E935,BLR,BOM,2022-09-12,2022-09-19,8E,8958,UPI
1772,96,6E182,PNQ,CCU,2024-03-23,2024-04-10,22C,5806,Credit Card
1773,136,6E903,BOM,AMD,2022-02-22,2022-03-22,9A,10811,Credit Card
1774,779,6E161,DEL,COK,2022-09-17,2022-09-30,8F,9579,Debit Card
1775,682,6E226,GOI,AMD,2023-09-18,2023-10-17,14A,6803,Credit Card
1776,599,6E401,CCU,AMD,2022-06-20,2022-07-12,7F,11664,Debit Card
1777,45,6E111,GOI,BLR,2024-04-28,2024-05-07,9A,4780,Credit Card
1778,21,6E806,BOM,GOI,2024-02-08,2024-02-24,11F,6613,Wallet
1779,178,6E415,DEL,MAA,2024-04-05,2024-04-17,3C,10486,Credit Card
1780,544,6E592,BLR,HYD,2022-08-01,2022-08-25,25C,5644,Debit Card
1781,449,6E380,DEL,GOI,2022-09-16,2022-09-30,10C,6243,Net Banking
1782,41,6E430,MAA,BOM,2023-03-03,2023-03-31,12B,9783,Debit Card
1783,111,6E733,DEL,PNQ,2023-11-26,2023-12-26,9D,9032,Wallet
1784,564,6E925,DEL,HYD,2024-07-16,2024-07-22,6E,7703,Wallet
1785,637,6E201,PNQ,BLR,2024-08-30,2024-09-18,17C,7305,Credit Card
1786,314,6E961,HYD,AMD,2022-08-18,2022-09-09,5A,9438,Credit Card
1787,66,6E312,AMD,HYD,2022-11-21,2022-12-02,29E,10222,Credit Card
1788,402,6E785,BLR,GOI,2023-10-06,2023-10-12,29C,3311,Credit Card
1789,331,6E972,BLR,GOI,2024-06-27,2024-07-02,6C,8862,Wallet
1790,177,6E234,DEL,COK,2022-04-03,2022-04-25,20E,8643,Credit Card
1791,236,6E762,GOI,DEL,2023-11-23,2023-12-03,21B,5804,Debit Card
1792,225,6E519,PNQ,AMD,2024-01-30,2024-02-17,19F,10339,Wallet
1793,683,6E961,CCU,BLR,2023-08-04,2023-09-02,13C,8442,Credit Card
1794,368,6E155,BLR,PNQ,2022-10-10,2022-11-04,23B,9271,Credit Card
1795,587,6E341,BOM,BLR,2022-09-23,2022-10-06,30E,4788,UPI
1796,193,6E726,PNQ,BOM,2023-03-21,2023-04-09,2B,6260,Debit Card
1797,590,6E233,BLR,GOI,2023-04-29,2023-05-18,17C,9090,Debit Card
1798,710,6E841,BLR,AMD,2023-05-15,2023-05-17,23C,4287,Wallet
1799,415,6E166,GOI,BOM,2024-10-16,2024-10-25,29D,8524,Debit Card
1800,437,6E789,AMD,PNQ,2023-09-18,2023-10-13,13C,6682,Net Banking
1801,516,6E386,BOM,DEL,2023-07-31,2023-08-13,23D,3634,Debit Card
1802,491,6E689,CCU,BOM,2023-09-28,2023-10-10,22C,3737,Credit Card
1803,857,6E415,BLR,COK,2023-09-01,2023-09-05,3B,11890,UPI
1804,266,6E949,GOI,DEL,2022-08-26,2022-09-15,5D,4344,Credit Card
1805,96,6E175,HYD,BLR,2024-09-29,2024-10-09,2C,4420,Credit Card
1806,240,6E624,BOM,BLR,2022-12-17,2023-01-12,18A,6597,Debit Card
1807,119,6E731,COK,BLR,2024-08-27,2024-08-28,29B,11480,Net Banking
1808,336,6E185,AMD,COK,2024-02-15,2024-03-11,13A,10265,Wallet
1809,19,6E385,BOM,CCU,2022-09-13,2022-09-27,22F,6605,UPI
1810,478,6E184,GOI,BOM,2022-09-02,2022-09-21,13C,4172,Debit Card
1811,471,6E215,COK,BOM,2023-01-05,2023-01-29,26C,7817,Debit Card
1812,137,6E909,BOM,CCU,2024-09-26,2024-09-30,23D,10042,Debit Card
1813,1000,6E414,MAA,HYD,2022-07-19,2022-08-07,7A,8670,Credit Card
1814,697,6E789,MAA,AMD,2023-08-07,2023-08-26,23A,4627,Debit Card
1815,245,6E825,GOI,COK,2022-12-24,2023-01-12,28F,9161,Debit Card
1816,624,6E179,PNQ,BLR,2024-03-18,2024-03-31,22E,7116,Wallet
1817,514,6E881,MAA,PNQ,2023-12-04,2023-12-24,15A,11999,Wallet
1818,336,6E399,BOM,BLR,2024-11-27,2024-12-18,30A,6984,UPI
1819,910,6E261,GOI,PNQ,2024-06-01,2024-06-12,10E,4439,Debit Card
1820,813,6E448,DEL,BOM,2022-09-24,2022-10-02,6C,10207,Wallet
1821,136,6E603,MAA,COK,2023-11-09,2023-11-22,17F,4628,Credit Card
1822,282,6E764,COK,AMD,2024-05-27,2024-06-25,2D,9457,Net Banking
1823,568,6E108,GOI,HYD,2024-11-11,2024-11-18,9F,10418,Debit Card
1824,735,6E222,GOI,DEL,2023-10-05,2023-10-09,22C,3626,Credit Card
1825,892,6E530,CCU,DEL,2024-10-23,2024-11-17,24F,3131,Wallet
1826,100,6E429,DEL,BOM,2022-07-21,2022-08-11,18B,8346,Credit Card
1827,578,6E256,GOI,HYD,2023-03-21,2023-03-27,20B,10161,Wallet
1828,80,6E975,HYD,BLR,2024-04-13,2024-04-25,17A,11538,Debit Card
1829,415,6E470,CCU,GOI,2024-04-13,2024-04-17,27D,8408,Debit Card
1830,745,6E609,MAA,GOI,2024-06-18,2024-07-06,13E,10785,Credit Card
1831,727,6E168,AMD,CCU,2024-07-06,2024-07-07,29C,4409,Wallet
1832,357,6E121,MAA,GOI,2022-01-22,2022-02-12,25C,11412,Net Banking
1833,410,6E354,BOM,GOI,2024-07-05,2024-08-01,14D,6645,UPI
1834,53,6E364,BOM,MAA,2023-12-23,2024-01-16,21E,10276,UPI
1835,125,6E188,GOI,PNQ,2023-09-30,2023-10-29,15C,8134,Credit Card
1836,648,6E373,MAA,AMD,2023-05-16,2023-05-22,13D,5282,Net Banking
1837,770,6E702,DEL,PNQ,2022-02-18,2022-03-06,3F,3317,Net Banking
1838,330,6E526,HYD,MAA,2024-10-12,2024-10-16,25A,3451,Credit Card
1839,397,6E134,DEL,BOM,2022-10-21,2022-11-07,21D,8755,Wallet
1840,3,6E231,MAA,CCU,2023-02-07,2023-02-19,22F,6118,UPI
1841,504,6E642,CCU,COK,2023-11-30,2023-12-23,27E,6666,Net Banking
1842,601,6E467,GOI,BOM,2024-03-14,2024-04-11,13D,11495,Net Banking
1843,680,6E153,CCU,PNQ,2023-06-19,2023-06-22,27C,9668,UPI
1844,868,6E754,HYD,MAA,2022-12-27,2023-01-25,27F,6128,Wallet
1845,680,6E406,CCU,MAA,2023-09-29,2023-10-17,29D,10945,UPI
1846,374,6E270,DEL,MAA,2022-03-25,2022-04-22,28F,7760,Wallet
1847,163,6E528,DEL,COK,2024-02-05,2024-02-06,22A,4148,Net Banking
1848,24,6E939,BLR,DEL,2023-09-30,2023-10-16,8F,6079,Debit Card
1849,866,6E679,HYD,PNQ,2022-09-06,2022-09-07,18A,4222,Net Banking
1850,851,6E462,HYD,BOM,2023-04-29,2023-05-29,4B,3710,UPI
1851,328,6E566,MAA,GOI,2022-05-18,2022-05-28,16E,11233,UPI
1852,721,6E159,DEL,GOI,2023-12-03,2023-12-25,27D,10237,Debit Card
1853,118,6E941,PNQ,MAA,2022-09-02,2022-09-11,21B,9974,Credit Card
1854,879,6E105,DEL,MAA,2023-07-19,2023-07-20,12B,8261,Net Banking
1855,445,6E446,PNQ,DEL,2023-10-08,2023-10-20,30F,3710,Net Banking
1856,745,6E270,MAA,HYD,2022-05-21,2022-06-09,21F,5030,Credit Card
1857,615,6E125,HYD,GOI,2024-11-07,2024-11-15,3A,2647,Credit Card
1858,991,6E444,GOI,CCU,2024-01-15,2024-01-27,19F,9674,Debit Card
1859,253,6E791,MAA,BLR,2022-01-07,2022-01-18,23B,11177,Net Banking
1860,77,6E225,HYD,PNQ,2023-05-16,2023-05-17,28A,9262,Wallet
1861,357,6E751,HYD,PNQ,2023-08-07,2023-08-15,27A,6116,UPI
1862,355,6E599,AMD,HYD,2022-07-14,2022-08-07,1B,4500,Debit Card
1863,847,6E722,MAA,DEL,2024-03-03,2024-03-13,12A,5165,Wallet
1864,501,6E246,CCU,BOM,2022-10-17,2022-11-09,4F,11782,Net Banking
1865,88,6E760,CCU,DEL,2023-01-19,2023-02-14,20B,11664,Wallet
1866,288,6E173,MAA,CCU,2024-11-01,2024-11-06,6F,6332,Wallet
1867,916,6E739,DEL,GOI,2023-04-08,2023-04-13,13E,3049,Wallet
1868,753,6E722,COK,HYD,2022-03-23,2022-04-01,20B,5190,Debit Card
1869,266,6E583,AMD,HYD,2024-04-27,2024-05-15,10D,5202,Debit Card
1870,764,6E798,COK,BLR,2024-05-15,2024-05-22,17B,3183,Debit Card
1871,30,6E398,HYD,BOM,2024-06-16,2024-06-25,5C,6203,Debit Card
1872,179,6E627,DEL,COK,2022-05-02,2022-05-16,24B,8893,UPI
1873,689,6E414,BLR,CCU,2024-04-25,2024-05-14,29C,2667,Debit Card
1874,371,6E288,AMD,GOI,2022-10-29,2022-11-20,2C,8850,Wallet
1875,225,6E661,CCU,GOI,2023-02-12,2023-03-03,20B,3883,Credit Card
1876,449,6E896,HYD,AMD,2022-11-06,2022-11-28,5F,9395,Credit Card
1877,213,6E864,BLR,COK,2023-01-04,2023-01-10,19D,7417,UPI
1878,87,6E146,CCU,PNQ,2022-04-14,2022-04-29,3E,11369,Net Banking
1879,746,6E960,CCU,HYD,2023-09-21,2023-10-05,22B,9309,Credit Card
1880,278,6E950,GOI,PNQ,2024-10-15,2024-11-06,19A,11733,Wallet
1881,558,6E375,HYD,DEL,2024-11-24,2024-12-16,2F,2719,Net Banking
1882,878,6E822,HYD,MAA,2023-09-26,2023-10-25,10F,5749,Net Banking
1883,78,6E803,BOM,HYD,2023-03-04,2023-03-17,5A,7869,Credit Card
1884,231,6E641,BLR,COK,2023-08-15,2023-08-28,23F,2825,UPI
1885,834,6E974,AMD,DEL,2022-09-13,2022-10-02,10E,4054,Net Banking
1886,953,6E809,COK,BLR,2024-07-15,2024-08-11,16A,9765,Debit Card
1887,706,6E200,BOM,DEL,2023-03-18,2023-03-24,25A,6498,Net Banking
1888,657,6E126,BOM,COK,2022-01-28,2022-02-14,14E,2909,Debit Card
1889,989,6E437,CCU,MAA,2023-08-02,2023-08-29,1A,10345,Wallet
1890,449,6E864,BOM,GOI,2022-06-30,2022-07-05,2F,10662,UPI
1891,856,6E812,GOI,PNQ,2022-05-17,2022-05-27,1D,8526,Net Banking
1892,155,6E634,DEL,BOM,2024-09-27,2024-10-26,7D,10205,Credit Card
1893,141,6E431,PNQ,HYD,2023-03-15,2023-03-25,16C,9837,Wallet
1894,491,6E114,CCU,HYD,2023-12-16,2023-12-30,11F,11160,UPI
1895,905,6E596,PNQ,CCU,2024-12-29,2025-01-17,22A,3140,UPI
1896,396,6E909,BOM,AMD,2023-11-29,2023-12-29,2F,8023,Debit Card
1897,161,6E595,BOM,GOI,2022-03-08,2022-03-16,21C,9000,Net Banking
1898,744,6E243,AMD,BOM,2024-08-25,2024-09-19,27C,6813,UPI
1899,466,6E963,BLR,GOI,2022-03-24,2022-04-19,24B,4409,Credit Card
1900,993,6E984,DEL,BOM,2022-11-27,2022-11-30,21B,11151,Net Banking
1901,520,6E575,COK,DEL,2024-05-23,2024-05-28,13D,11167,Wallet
1902,889,6E313,GOI,PNQ,2022-07-06,2022-07-07,17E,7472,Net Banking
1903,687,6E273,COK,CCU,2023-04-09,2023-04-14,5C,10303,Credit Card
1904,359,6E111,HYD,MAA,2022-03-01,2022-03-11,14D,6886,Credit Card
1905,881,6E233,DEL,COK,2022-09-10,2022-10-01,28A,6227,UPI
1906,895,6E579,COK,DEL,2024-02-18,2024-02-22,24E,10278,Wallet
1907,795,6E340,PNQ,MAA,2024-04-07,2024-04-14,11C,8850,Net Banking
1908,698,6E480,CCU,MAA,2023-07-04,2023-07-20,26D,3834,Wallet
1909,928,6E644,DEL,BOM,2023-12-01,2023-12-27,17A,11029,UPI
1910,838,6E837,DEL,CCU,2024-10-27,2024-11-13,29F,9722,Debit Card
1911,761,6E454,MAA,DEL,2023-08-27,2023-09-10,5A,4758,Wallet
1912,484,6E550,MAA,BOM,2023-12-20,2023-12-23,1D,3134,Net Banking
1913,681,6E235,BLR,BOM,2023-04-18,2023-05-03,29F,5573,Credit Card
1914,195,6E572,HYD,CCU,2024-03-13,2024-04-10,9D,4904,Wallet
1915,714,6E751,BOM,DEL,2024-09-21,2024-10-16,3B,8757,UPI
1916,496,6E526,CCU,BLR,2022-11-18,2022-12-09,14F,2711,UPI
1917,615,6E598,MAA,CCU,2024-01-19,2024-02-14,21C,7116,Debit Card
1918,961,6E349,CCU,GOI,2022-03-28,2022-04-15,13D,9810,Net Banking
1919,111,6E251,GOI,DEL,2022-04-23,2022-05-23,30E,8085,Wallet
1920,795,6E901,PNQ,HYD,2022-11-15,2022-12-10,16C,4204,Credit Card
1921,356,6E720,PNQ,HYD,2022-08-18,2022-09-05,14B,4134,UPI
1922,876,6E312,PNQ,AMD,2023-04-17,2023-05-03,22D,3741,Credit Card
1923,991,6E278,PNQ,BLR,2024-03-04,2024-03-12,24F,9130,Debit Card
1924,276,6E222,BOM,CCU,2024-05-09,2024-05-15,2B,11996,Net Banking
1925,773,6E774,BLR,COK,2023-07-28,2023-08-17,28D,7254,UPI
1926,306,6E377,MAA,COK,2023-11-26,2023-12-20,29F,2795,Net Banking
1927,628,6E884,CCU,HYD,2022-01-05,2022-01-27,10B,6186,Credit Card
1928,360,6E902,AMD,CCU,2024-07-30,2024-08-10,15A,10740,Debit Card
1929,491,6E467,DEL,AMD,2022-10-21,2022-11-08,28B,9047,Wallet
1930,971,6E370,MAA,BOM,2024-10-14,2024-11-01,6A,8854,Debit Card
1931,219,6E435,COK,CCU,2022-03-06,2022-04-03,27C,4913,Debit Card
1932,510,6E193,PNQ,BOM,2024-10-26,2024-11-03,8D,3434,Wallet
1933,873,6E760,BLR,BOM,2022-05-09,2022-05-21,4D,9811,Wallet
1934,841,6E430,COK,DEL,2024-01-17,2024-02-07,5E,7843,Net Banking
1935,105,6E326,AMD,HYD,2023-05-01,2023-05-16,9E,6000,UPI
1936,352,6E582,COK,BLR,2024-06-06,2024-06-08,7F,4272,Wallet
1937,747,6E433,AMD,BOM,2024-02-07,2024-02-18,5C,4721,UPI
1938,343,6E767,AMD,GOI,2023-08-11,2023-08-24,15A,8140,UPI
1939,846,6E520,MAA,PNQ,2024-10-02,2024-10-07,12F,5715,Credit Card
1940,873,6E366,GOI,COK,2022-03-09,2022-04-04,9A,10468,Wallet
1941,100,6E860,COK,MAA,2023-07-19,2023-07-31,6D,6162,UPI
1942,683,6E405,CCU,AMD,2022-11-04,2022-11-15,13E,4330,Credit Card
1943,251,6E418,DEL,MAA,2022-04-03,2022-04-10,29C,5156,Net Banking
1944,96,6E253,CCU,HYD,2023-09-02,2023-09-19,29B,3195,Credit Card
1945,274,6E684,HYD,AMD,2023-11-28,2023-12-24,30F,7676,Net Banking
1946,206,6E432,COK,DEL,2022-06-19,2022-07-12,3C,4796,Net Banking
1947,666,6E331,PNQ,DEL,2022-08-02,2022-08-09,17C,11174,Credit Card
1948,380,6E509,DEL,COK,2023-11-11,2023-11-29,12D,10185,Debit Card
1949,654,6E850,CCU,HYD,2022-09-10,2022-10-08,27F,5450,Net Banking
1950,219,6E506,AMD,MAA,2022-03-22,2022-04-12,3F,9561,Debit Card
1951,885,6E561,BOM,DEL,2023-01-07,2023-01-24,15E,7361,UPI
1952,654,6E421,GOI,BOM,2023-04-22,2023-05-08,30F,10943,Wallet
1953,253,6E100,AMD,GOI,2023-11-06,2023-11-30,26D,4553,Net Banking
1954,314,6E731,COK,BOM,2022-05-14,2022-05-16,19B,3258,Net Banking
1955,599,6E154,COK,PNQ,2023-03-09,2023-03-21,10D,7872,Debit Card
1956,176,6E102,PNQ,CCU,2022-09-19,2022-10-01,26B,5364,Credit Card
1957,658,6E459,DEL,GOI,2022-08-22,2022-09-16,14D,8633,Wallet
1958,503,6E584,PNQ,MAA,2023-11-11,2023-11-13,25C,4968,Credit Card
1959,164,6E929,BOM,CCU,2023-07-11,2023-07-16,30A,8139,Credit Card
1960,796,6E567,CCU,COK,2023-05-31,2023-06-27,16C,7115,Debit Card
1961,988,6E399,PNQ,CCU,2024-09-05,2024-09-11,3F,8612,Credit Card
1962,932,6E502,CCU,DEL,2022-12-25,2023-01-09,5D,4612,Wallet
1963,873,6E331,DEL,AMD,2024-08-29,2024-09-20,22F,6128,Wallet
1964,729,6E112,PNQ,BOM,2024-12-20,2025-01-19,10B,6041,Debit Card
1965,989,6E270,COK,MAA,2023-05-28,2023-06-26,8A,9311,Debit Card
1966,963,6E248,DEL,BLR,2023-09-30,2023-10-22,20E,6876,Net Banking
1967,450,6E717,BLR,COK,2023-04-07,2023-04-11,19E,3918,UPI
1968,810,6E506,AMD,CCU,2022-02-25,2022-03-18,23A,5943,Debit Card
1969,370,6E228,COK,AMD,2023-07-28,2023-08-12,10D,4874,Net Banking
1970,496,6E537,AMD,HYD,2022-09-10,2022-09-29,26B,6195,UPI
1971,177,6E242,CCU,HYD,2022-11-01,2022-11-11,11E,10389,Debit Card
1972,716,6E428,DEL,COK,2022-01-19,2022-01-29,13D,5811,Wallet
1973,719,6E364,DEL,COK,2024-08-11,2024-08-21,6B,9562,Credit Card
1974,837,6E767,GOI,MAA,2022-08-31,2022-09-18,11B,9851,UPI
1975,720,6E532,AMD,PNQ,2023-07-19,2023-07-26,5E,11538,Credit Card
1976,194,6E740,COK,HYD,2024-06-01,2024-06-10,1F,6102,UPI
1977,508,6E894,PNQ,AMD,2024-12-01,2024-12-11,7E,3819,UPI
1978,751,6E634,HYD,BOM,2024-10-11,2024-10-30,24A,6960,Net Banking
1979,163,6E317,MAA,DEL,2022-10-13,2022-10-24,4B,2777,Net Banking
1980,141,6E603,BOM,CCU,2024-05-06,2024-05-22,14F,9082,Wallet
1981,291,6E437,DEL,BLR,2024-06-13,2024-07-07,9B,5125,Wallet
1982,26,6E492,HYD,CCU,2023-12-25,2024-01-18,8D,10122,Net Banking
1983,581,6E704,MAA,COK,2022-08-17,2022-08-20,17C,11375,Wallet
1984,842,6E936,DEL,COK,2022-04-02,2022-04-27,27E,4919,Debit Card
1985,900,6E177,MAA,HYD,2024-07-24,2024-07-26,3B,6537,Debit Card
1986,568,6E776,MAA,BOM,2023-04-02,2023-04-05,5E,7023,UPI
1987,878,6E980,GOI,AMD,2024-03-18,2024-04-09,8E,9658,Credit Card
1988,373,6E855,PNQ,BOM,2022-07-20,2022-07-23,27C,6501,Wallet
1989,793,6E294,DEL,BOM,2024-06-10,2024-06-12,24C,11924,Net Banking
1990,157,6E945,GOI,DEL,2024-09-18,2024-10-11,15F,7178,Credit Card
1991,635,6E191,BLR,DEL,2022-05-08,2022-05-23,5F,8269,UPI
